Date, level, difference value
21/07/2019, 30, -1.4271603
21/07/2019, 20, -1.5781212
21/07/2019, 10, -2.0980988
21/07/2019, 7, -2.3385239
21/07/2019, 5, -2.3422508
21/07/2019, 3, -2.0953598
21/07/2019, 2, -2.386341
21/07/2019, 1, -2.670555
22/07/2019, 100, -0.9859085
22/07/2019, 70, -1.1273727
22/07/2019, 50, -1.4350262
22/07/2019, 30, -1.6012573
22/07/2019, 20, -1.8835182
22/07/2019, 10, -2.395729
22/07/2019, 7, -2.566021
22/07/2019, 5, -2.7672386
22/07/2019, 3, -2.6551323
22/07/2019, 2, -2.5449142
22/07/2019, 1, -3.1414185
23/07/2019, 100, -0.9060364
23/07/2019, 70, -1.201952
23/07/2019, 50, -1.3583813
23/07/2019, 30, -1.7030544
23/07/2019, 20, -1.8858604
23/07/2019, 10, -2.3843346
23/07/2019, 7, -2.6260452
23/07/2019, 5, -2.4234276
23/07/2019, 3, -2.2225227
23/07/2019, 2, -2.6299706
23/07/2019, 1, -2.9302254
24/07/2019, 100, -1.072545
24/07/2019, 70, -1.2521114
24/07/2019, 50, -1.5009727
24/07/2019, 30, -1.7474937
24/07/2019, 20, -2.1315956
24/07/2019, 10, -2.5908127
24/07/2019, 7, -2.4880981
24/07/2019, 5, -2.5648308
24/07/2019, 3, -2.6415825
24/07/2019, 2, -2.4160156
24/07/2019, 1, -3.3743896
25/07/2019, 100, -0.96255875
25/07/2019, 70, -1.2507648
25/07/2019, 50, -1.5850239
25/07/2019, 30, -1.9150658
25/07/2019, 20, -2.1025448
25/07/2019, 10, -2.7208977
25/07/2019, 7, -3.1118393
25/07/2019, 5, -3.1937294
25/07/2019, 3, -3.0838165
25/07/2019, 2, -3.2115936
25/07/2019, 1, -3.9881554
26/07/2019, 100, -0.8628855
26/07/2019, 70, -1.1121025
26/07/2019, 50, -1.4241447
26/07/2019, 30, -1.7115765
26/07/2019, 20, -1.9896603
26/07/2019, 10, -2.5824966
26/07/2019, 7, -2.7795944
26/07/2019, 5, -2.832718
26/07/2019, 3, -2.6375504
26/07/2019, 2, -2.763504
26/07/2019, 1, -4.520977
27/07/2019, 100, -0.56842613
27/07/2019, 70, -0.90976715
27/07/2019, 50, -1.2423267
27/07/2019, 30, -1.5882969
27/07/2019, 20, -1.7240963
27/07/2019, 10, -2.2505684
27/07/2019, 7, -2.4145203
27/07/2019, 5, -2.4413147
27/07/2019, 3, -2.3894615
27/07/2019, 2, -1.9851227
27/07/2019, 1, -2.7618904
28/07/2019, 100, -0.5390692
28/07/2019, 70, -0.8160343
28/07/2019, 50, -1.0539074
28/07/2019, 30, -1.3583832
28/07/2019, 20, -1.5528069
28/07/2019, 10, -2.0735703
28/07/2019, 7, -2.2928047
28/07/2019, 5, -2.2918053
28/07/2019, 3, -2.3338776
28/07/2019, 2, -2.2808952
28/07/2019, 1, -3.3478317
29/07/2019, 100, -0.64325523
29/07/2019, 70, -0.89364815
29/07/2019, 50, -1.0437031
29/07/2019, 30, -1.4628277
29/07/2019, 20, -1.6925125
29/07/2019, 10, -2.1622086
29/07/2019, 7, -2.4612198
29/07/2019, 5, -2.7900314
29/07/2019, 3, -2.7749634
29/07/2019, 2, -3.0028687
29/07/2019, 1, -4.39748
30/07/2019, 100, -0.6418085
30/07/2019, 70, -0.73348236
30/07/2019, 50, -1.1143703
30/07/2019, 30, -1.284462
30/07/2019, 20, -1.6827469
30/07/2019, 10, -1.9713173
30/07/2019, 7, -2.2232437
30/07/2019, 5, -2.4800148
30/07/2019, 3, -2.3345757
30/07/2019, 2, -2.2926178
30/07/2019, 1, -4.117119
31/07/2019, 100, -0.549366
31/07/2019, 70, -0.83008194
31/07/2019, 50, -1.1804523
31/07/2019, 30, -1.5192337
31/07/2019, 20, -1.6701584
31/07/2019, 10, -2.213955
31/07/2019, 7, -2.237091
31/07/2019, 5, -2.4123383
31/07/2019, 3, -2.3330956
31/07/2019, 2, -2.6914406
31/07/2019, 1, -3.991867
01/08/2019, 100, -0.8155174
01/08/2019, 70, -0.9761429
01/08/2019, 50, -1.2817802
01/08/2019, 30, -1.645134
01/08/2019, 20, -2.0236626
01/08/2019, 10, -2.3241768
01/08/2019, 7, -2.560791
01/08/2019, 5, -2.7000008
01/08/2019, 3, -2.4646568
01/08/2019, 2, -2.6455803
01/08/2019, 1, -4.7190475
02/08/2019, 100, -0.76348686
02/08/2019, 70, -1.0645123
02/08/2019, 50, -1.2760277
02/08/2019, 30, -1.6344013
02/08/2019, 20, -1.7516365
02/08/2019, 10, -2.3239365
02/08/2019, 7, -2.5812683
02/08/2019, 5, -2.8156586
02/08/2019, 3, -2.7252693
02/08/2019, 2, -2.6169662
02/08/2019, 1, -3.3296738
03/08/2019, 100, -0.81558037
03/08/2019, 70, -1.0624561
03/08/2019, 50, -1.2892838
03/08/2019, 30, -1.7572079
03/08/2019, 20, -2.0862045
03/08/2019, 10, -2.55159
03/08/2019, 7, -2.822136
03/08/2019, 5, -2.840702
03/08/2019, 3, -2.612133
03/08/2019, 2, -2.512764
03/08/2019, 1, -4.393654
04/08/2019, 100, -0.9466038
04/08/2019, 70, -1.1493034
04/08/2019, 50, -1.52145
04/08/2019, 30, -1.6323967
04/08/2019, 20, -2.0332127
04/08/2019, 10, -2.6060867
04/08/2019, 7, -2.709137
04/08/2019, 5, -2.892212
04/08/2019, 3, -2.6361427
04/08/2019, 2, -2.8750381
04/08/2019, 1, -4.936863
05/08/2019, 100, -1.0007305
