Date, level, difference value
20/07/2019, 70, -0.12698364
20/07/2019, 50, 0.06422424
20/07/2019, 30, 0.15672302
20/07/2019, 20, 0.4640808
20/07/2019, 10, 1.2468872
20/07/2019, 7, 1.124939
20/07/2019, 5, 0.64157104
20/07/2019, 3, 0.22200012
20/07/2019, 2, 2.120819
20/07/2019, 1, 2.9138184
21/07/2019, 100, -0.33065796
21/07/2019, 70, -0.17637634
21/07/2019, 50, -0.0026550293
21/07/2019, 30, 0.08786011
21/07/2019, 20, 0.41618347
21/07/2019, 10, 1.5356598
21/07/2019, 7, 1.2937164
21/07/2019, 5, 0.78952026
21/07/2019, 3, 0.27641296
21/07/2019, 2, 2.4309845
21/07/2019, 1, 2.834793
22/07/2019, 100, -0.3261261
22/07/2019, 70, -0.2819519
22/07/2019, 50, -0.048690796
22/07/2019, 30, 0.050979614
22/07/2019, 20, 0.48666382
22/07/2019, 10, 1.5941162
22/07/2019, 7, 1.4535828
22/07/2019, 5, 1.0393219
22/07/2019, 3, 0.50094604
22/07/2019, 2, 2.3919678
22/07/2019, 1, 2.799881
23/07/2019, 100, -0.28866577
23/07/2019, 70, -0.30628967
23/07/2019, 50, -0.07859802
23/07/2019, 30, 0.0644989
23/07/2019, 20, 0.48049927
23/07/2019, 10, 1.4248505
23/07/2019, 7, 1.2902832
23/07/2019, 5, 0.72213745
23/07/2019, 3, 0.42523193
23/07/2019, 2, 2.1414948
23/07/2019, 1, 3.030899
24/07/2019, 100, -0.32815552
24/07/2019, 70, -0.25439453
24/07/2019, 50, -0.14134216
24/07/2019, 30, 0.08564758
24/07/2019, 20, 0.49938965
24/07/2019, 10, 1.3357086
24/07/2019, 7, 1.0241241
24/07/2019, 5, 0.7554779
24/07/2019, 3, 0.2635193
24/07/2019, 2, 1.4940338
24/07/2019, 1, 3.3629608
25/07/2019, 100, -0.22268677
25/07/2019, 70, -0.14968872
25/07/2019, 50, -0.005508423
25/07/2019, 30, 0.15600586
25/07/2019, 20, 0.43241882
25/07/2019, 10, 1.3063049
