Date, level, difference value
17/07/2019, 2, 1.7148285
17/07/2019, 1, 2.8780823
18/07/2019, 100, 0.1274414
18/07/2019, 70, 0.10643005
18/07/2019, 50, 0.17922974
18/07/2019, 30, 0.17720032
18/07/2019, 20, 0.30786133
18/07/2019, 10, 1.5580597
18/07/2019, 7, 2.007187
18/07/2019, 5, 1.9692383
18/07/2019, 3, 3.3798523
18/07/2019, 2, 1.0435791
18/07/2019, 1, 3.2587128
19/07/2019, 100, 0.113601685
19/07/2019, 70, 0.17002869
19/07/2019, 50, 0.15682983
19/07/2019, 30, 0.25733948
19/07/2019, 20, 0.30923462
19/07/2019, 10, 1.5617676
19/07/2019, 7, 1.9083862
19/07/2019, 5, 1.7554626
19/07/2019, 3, 3.4971924
19/07/2019, 2, 1.3003998
19/07/2019, 1, 2.4085388
20/07/2019, 100, 0.056015015
20/07/2019, 70, 0.13293457
20/07/2019, 50, 0.06819153
20/07/2019, 30, 0.25450134
20/07/2019, 20, 0.3942871
20/07/2019, 10, 1.2556458
20/07/2019, 7, 2.0518036
20/07/2019, 5, 1.8028259
20/07/2019, 3, 3.2505798
20/07/2019, 2, 2.3108978
20/07/2019, 1, 1.0429077
21/07/2019, 100, 0.03225708
21/07/2019, 70, 0.09680176
21/07/2019, 50, 0.029571533
21/07/2019, 30, 0.11705017
21/07/2019, 20, 0.39427185
21/07/2019, 10, 1.5093231
21/07/2019, 7, 2.1209412
21/07/2019, 5, 2.0057373
21/07/2019, 3, 2.823288
21/07/2019, 2, 3.0647888
21/07/2019, 1, 0.96221924
22/07/2019, 100, 0.051818848
22/07/2019, 70, 0.020690918
22/07/2019, 50, 0.086746216
22/07/2019, 30, 0.11274719
22/07/2019, 20, 0.3092041
22/07/2019, 10, 1.6181641
22/07/2019, 7, 2.246109
22/07/2019, 5, 2.2391968
22/07/2019, 3, 2.931305
22/07/2019, 2, 3.1936798
22/07/2019, 1, 1.508255
23/07/2019, 100, 0.07463074
23/07/2019, 70, 0.046813965
23/07/2019, 50, 0.06704712
23/07/2019, 30, 0.113357544
23/07/2019, 20, 0.44863892
23/07/2019, 10, 1.621109
23/07/2019, 7, 2.2994385
23/07/2019, 5, 2.143814
23/07/2019, 3, 3.0867615
23/07/2019, 2, 3.2841797
23/07/2019, 1, 1.5192566
24/07/2019, 100, -0.0045776367
24/07/2019, 70, 0.034988403
24/07/2019, 50, 0.14035034
24/07/2019, 30, 0.065093994
24/07/2019, 20, 0.42082214
24/07/2019, 10, 1.7346344
24/07/2019, 7, 2.2499237
24/07/2019, 5, 2.48526
24/07/2019, 3, 2.6899872
24/07/2019, 2, 1.6944885
24/07/2019, 1, 3.4001923
25/07/2019, 100, 0.11604309
25/07/2019, 70, 0.095062256
25/07/2019, 50, 0.18051147
25/07/2019, 30, 0.15997314
25/07/2019, 20, 0.37348938
25/07/2019, 10, 1.6468048
25/07/2019, 7, 2.655716
25/07/2019, 5, 2.2852173
25/07/2019, 3, 3.4140167
25/07/2019, 2, 2.0002594
25/07/2019, 1, 4.0897675
26/07/2019, 100, 0.14891052
26/07/2019, 70, 0.14453125
26/07/2019, 50, 0.22961426
26/07/2019, 30, 0.22599792
26/07/2019, 20, 0.3311615
26/07/2019, 10, 1.8139801
26/07/2019, 7, 2.6363525
26/07/2019, 5, 2.1609497
26/07/2019, 3, 4.0259857
26/07/2019, 2, 3.0832977
26/07/2019, 1, 2.9132385
27/07/2019, 100, 0.1794281
27/07/2019, 70, 0.15058899
27/07/2019, 50, 0.1265564
27/07/2019, 30, 0.18545532
27/07/2019, 20, 0.35095215
27/07/2019, 10, 1.6849823
27/07/2019, 7, 2.27742
27/07/2019, 5, 2.2398682
27/07/2019, 3, 4.35968
27/07/2019, 2, 2.1501923
27/07/2019, 1, 1.9888
28/07/2019, 100, 0.13673401
28/07/2019, 70, 0.1242218
28/07/2019, 50, 0.18173218
28/07/2019, 30, 0.19645691
28/07/2019, 20, 0.43937683
28/07/2019, 10, 1.4473724
28/07/2019, 7, 1.9447021
28/07/2019, 5, 1.6838226
28/07/2019, 3, 4.417694
28/07/2019, 2, 2.228424
28/07/2019, 1, 1.8392639
29/07/2019, 100, 0.042297363
29/07/2019, 70, 0.14378357
29/07/2019, 50, 0.14427185
29/07/2019, 30, 0.17619324
29/07/2019, 20, 0.44737244
29/07/2019, 10, 1.4694672
29/07/2019, 7, 2.1591187
29/07/2019, 5, 1.5828094
29/07/2019, 3, 3.5344696
29/07/2019, 2, 3.1757202
29/07/2019, 1, 1.6664276
30/07/2019, 100, 0.079940796
30/07/2019, 70, 0.127594
30/07/2019, 50, 0.1609497
30/07/2019, 30, 0.19946289
30/07/2019, 20, 0.38139343
30/07/2019, 10, 1.5202026
30/07/2019, 7, 2.1914978
30/07/2019, 5, 1.6866455
30/07/2019, 3, 3.166809
30/07/2019, 2, 3.1618042
30/07/2019, 1, 1.8300629
31/07/2019, 100, 0.11541748
31/07/2019, 70, 0.15567017
31/07/2019, 50, 0.17024231
31/07/2019, 30, 0.16140747
31/07/2019, 20, 0.30281067
31/07/2019, 10, 1.3383484
31/07/2019, 7, 2.368637
31/07/2019, 5, 1.816803
31/07/2019, 3, 2.8827057
31/07/2019, 2, 2.7534943
31/07/2019, 1, 2.0332336
01/08/2019, 100, 0.13301086
01/08/2019, 70, 0.1239624
01/08/2019, 50, 0.18133545
01/08/2019, 30, 0.09048462
01/08/2019, 20, 0.43649292
01/08/2019, 10, 1.3155975
01/08/2019, 7, 2.0307312
01/08/2019, 5, 1.7945709
01/08/2019, 3, 2.9296722
01/08/2019, 2, 2.8768768
01/08/2019, 1, 1.4489594
02/08/2019, 100, 0.18035889
02/08/2019, 70, 0.16082764
02/08/2019, 50, 0.11351013
02/08/2019, 30, 0.13172913
02/08/2019, 20, 0.3921051
02/08/2019, 10, 1.1588287
02/08/2019, 7, 2.1138
02/08/2019, 5, 1.8409424
02/08/2019, 3, 2.6455383
02/08/2019, 2, 2.792633
02/08/2019, 1, 2.3676605
03/08/2019, 100, 0.17378235
03/08/2019, 70, 0.29206848
03/08/2019, 50, 0.25106812
03/08/2019, 30, 0.07922363
03/08/2019, 20, 0.39505005
03/08/2019, 10, 1.2323608
03/08/2019, 7, 2.2903442
03/08/2019, 5, 1.9083252
03/08/2019, 3, 2.7556763
03/08/2019, 2, 2.9443054
03/08/2019, 1, 2.9311523
04/08/2019, 100, 0.21110535
04/08/2019, 70, 0.2909088
04/08/2019, 50, 0.14727783
04/08/2019, 30, 0.23710632
04/08/2019, 20, 0.35972595
04/08/2019, 10, 1.3620758
04/08/2019, 7, 2.29776
04/08/2019, 5, 1.7095947
04/08/2019, 3, 3.20813
04/08/2019, 2, 3.5791626
04/08/2019, 1, 2.1616058
05/08/2019, 100, 0.21020508
05/08/2019, 70, 0.26452637
05/08/2019, 50, 0.23478699
05/08/2019, 30, 0.19882202
05/08/2019, 20, 0.3779602
05/08/2019, 10, 1.3110046
05/08/2019, 7, 2.463684
05/08/2019, 5, 1.8351288
05/08/2019, 3, 2.9381104
05/08/2019, 2, 2.984253
05/08/2019, 1, 2.2417755
06/08/2019, 100, 0.269104
06/08/2019, 70, 0.17160034
06/08/2019, 50, 0.20687866
06/08/2019, 30, 0.21624756
06/08/2019, 20, 0.4784546
06/08/2019, 10, 1.3824615
06/08/2019, 7, 2.1185455
06/08/2019, 5, 1.8449249
06/08/2019, 3, 2.9974213
06/08/2019, 2, 3.4004517
06/08/2019, 1, 1.9841614
07/08/2019, 100, 0.20709229
07/08/2019, 70, 0.2836914
07/08/2019, 50, 0.19091797
07/08/2019, 30, 0.21092224
07/08/2019, 20, 0.3784485
07/08/2019, 10, 1.3736877
07/08/2019, 7, 2.0084991
07/08/2019, 5, 1.9139099
07/08/2019, 3, 3.4716034
07/08/2019, 2, 3.3530426
07/08/2019, 1, 1.5124359
08/08/2019, 100, 0.21051025
08/08/2019, 70, 0.18133545
08/08/2019, 50, 0.15223694
08/08/2019, 30, 0.2870636
08/08/2019, 20, 0.39356995
08/08/2019, 10, 1.3079987
08/08/2019, 7, 2.0796661
08/08/2019, 5, 1.9359741
08/08/2019, 3, 3.5414886
08/08/2019, 2, 3.5861664
08/08/2019, 1, 1.2872314
09/08/2019, 100, 0.30711365
09/08/2019, 70, 0.25437927
09/08/2019, 50, 0.21156311
09/08/2019, 30, 0.28076172
09/08/2019, 20, 0.36515808
09/08/2019, 10, 1.5098267
09/08/2019, 7, 2.1568604
09/08/2019, 5, 1.9031982
09/08/2019, 3, 3.708908
09/08/2019, 2, 3.841278
09/08/2019, 1, 1.7072754
10/08/2019, 100, 0.25700378
10/08/2019, 70, 0.18165588
10/08/2019, 50, 0.1880951
10/08/2019, 30, 0.26261902
10/08/2019, 20, 0.3921814
10/08/2019, 10, 1.3010559
10/08/2019, 7, 2.0871582
10/08/2019, 5, 1.8507843
10/08/2019, 3, 3.3984528
10/08/2019, 2, 4.073105
10/08/2019, 1, 0.31347656
11/08/2019, 100, 0.19992065
11/08/2019, 70, 0.13467407
11/08/2019, 50, 0.21611023
11/08/2019, 30, 0.20628357
11/08/2019, 20, 0.34088135
11/08/2019, 10, 1.40448
11/08/2019, 7, 2.2855377
11/08/2019, 5, 2.114746
11/08/2019, 3, 3.3750153
11/08/2019, 2, 3.8493652
11/08/2019, 1, 0.9241028
12/08/2019, 100, 0.21168518
12/08/2019, 70, 0.12599182
12/08/2019, 50, 0.15505981
12/08/2019, 30, 0.15872192
12/08/2019, 20, 0.3143921
12/08/2019, 10, 1.4859619
12/08/2019, 7, 2.2400208
12/08/2019, 5, 2.020172
12/08/2019, 3, 3.105484
12/08/2019, 2, 3.8860016
12/08/2019, 1, 0.35508728
13/08/2019, 100, 0.16578674
13/08/2019, 70, 0.18640137
13/08/2019, 50, 0.14619446
13/08/2019, 30, 0.16011047
13/08/2019, 20, 0.33979797
13/08/2019, 10, 1.4236603
13/08/2019, 7, 2.2449188
13/08/2019, 5, 2.272644
13/08/2019, 3, 3.3430786
13/08/2019, 2, 2.70549
13/08/2019, 1, 0.73677063
14/08/2019, 100, 0.21488953
14/08/2019, 70, 0.14608765
14/08/2019, 50, 0.09503174
14/08/2019, 30, 0.23712158
14/08/2019, 20, 0.33695984
14/08/2019, 10, 1.6611328
14/08/2019, 7, 2.3039856
14/08/2019, 5, 1.9182587
14/08/2019, 3, 3.7027893
14/08/2019, 2, 3.3054962
14/08/2019, 1, 1.2357788
